"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2025-04-21T06:59:32Z","2025-04-21T09:59:32Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16168","0"
"2025-04-21T07:00:08Z","2025-04-21T10:00:08Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4064","0"
"2025-04-21T07:00:43Z","2025-04-21T10:00:43Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5064","0"
"2025-04-21T07:01:23Z","2025-04-21T10:01:23Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8816","0"
"2025-04-21T07:02:07Z","2025-04-21T10:02:07Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13444","0"
"2025-04-21T07:02:38Z","2025-04-21T10:02:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5456","0"
"2025-04-21T07:03:17Z","2025-04-21T10:03:17Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13436","0"
"2025-04-21T07:03:46Z","2025-04-21T10:03:46Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15672","0"
"2025-04-21T07:04:20Z","2025-04-21T10:04:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4448","0"
"2025-04-21T07:05:02Z","2025-04-21T10:05:02Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14496","0"
"2025-04-21T07:05:25Z","2025-04-21T10:05:25Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12780","0"
"2025-04-21T07:06:02Z","2025-04-21T10:06:02Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6128","0"
"2025-04-21T07:06:45Z","2025-04-21T10:06:45Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11312","0"
"2025-04-21T07:07:11Z","2025-04-21T10:07:11Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","604","0"
"2025-04-21T07:07:43Z","2025-04-21T10:07:43Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3304","0"
"2025-04-21T07:08:20Z","2025-04-21T10:08:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15344","0"
"2025-04-21T07:08:57Z","2025-04-21T10:08:57Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","2212","0"
"2025-04-21T07:09:31Z","2025-04-21T10:09:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1968","0"
"2025-04-21T07:09:57Z","2025-04-21T10:09:57Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10392","0"
"2025-04-21T07:10:36Z","2025-04-21T10:10:36Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1576","0"
"2025-04-21T07:11:14Z","2025-04-21T10:11:14Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3140","0"
"2025-04-21T07:11:39Z","2025-04-21T10:11:39Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","528","0"
"2025-04-21T07:12:28Z","2025-04-21T10:12:28Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1500","0"
"2025-04-21T07:13:00Z","2025-04-21T10:13:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10100","0"
"2025-04-21T07:13:32Z","2025-04-21T10:13:32Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","2700","0"
"2025-04-21T07:14:00Z","2025-04-21T10:14:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11956","0"
"2025-04-21T07:14:41Z","2025-04-21T10:14:41Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1500","0"
"2025-04-21T07:15:14Z","2025-04-21T10:15:14Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16472","0"
"2025-04-21T07:15:44Z","2025-04-21T10:15:44Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13964","0"
"2025-04-21T07:16:16Z","2025-04-21T10:16:16Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12152","0"
"2025-04-21T07:16:46Z","2025-04-21T10:16:46Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14532","0"
"2025-04-21T07:17:14Z","2025-04-21T10:17:14Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15768","0"
"2025-04-21T07:17:40Z","2025-04-21T10:17:40Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8528","0"
"2025-04-21T07:18:13Z","2025-04-21T10:18:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5324","0"
"2025-04-21T07:18:46Z","2025-04-21T10:18:46Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","2584","0"
"2025-04-21T07:19:24Z","2025-04-21T10:19:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11612","0"
"2025-04-21T07:19:59Z","2025-04-21T10:19:59Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8620","0"
"2025-04-21T07:20:42Z","2025-04-21T10:20:42Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14472","0"
"2025-04-21T07:21:24Z","2025-04-21T10:21:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11256","0"
"2025-04-21T07:22:00Z","2025-04-21T10:22:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6816","0"
"2025-04-21T07:22:31Z","2025-04-21T10:22:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14464","0"
"2025-04-21T07:23:09Z","2025-04-21T10:23:09Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10000","0"
"2025-04-21T07:23:44Z","2025-04-21T10:23:44Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12868","0"
"2025-04-21T07:24:12Z","2025-04-21T10:24:12Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3032","0"
"2025-04-21T07:24:44Z","2025-04-21T10:24:44Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","9376","0"
"2025-04-21T07:25:21Z","2025-04-21T10:25:21Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16652","0"
"2025-04-21T07:26:04Z","2025-04-21T10:26:04Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16016","0"
"2025-04-21T07:26:35Z","2025-04-21T10:26:35Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13412","0"
"2025-04-21T07:27:19Z","2025-04-21T10:27:19Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3056","0"
"2025-04-21T07:27:52Z","2025-04-21T10:27:52Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1784","0"
"2025-04-21T07:28:20Z","2025-04-21T10:28:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3600","0"
"2025-04-21T07:28:55Z","2025-04-21T10:28:55Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15452","0"
"2025-04-21T07:29:30Z","2025-04-21T10:29:30Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13412","0"
"2025-04-21T07:30:05Z","2025-04-21T10:30:05Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11548","0"
"2025-04-21T07:30:40Z","2025-04-21T10:30:40Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10544","0"
"2025-04-21T07:31:13Z","2025-04-21T10:31:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5688","0"
"2025-04-21T07:31:46Z","2025-04-21T10:31:46Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15448","0"
"2025-04-21T07:32:13Z","2025-04-21T10:32:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15768","0"
"2025-04-21T07:32:44Z","2025-04-21T10:32:44Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16012","0"
"2025-04-21T07:33:10Z","2025-04-21T10:33:10Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5408","0"
"2025-04-21T07:33:39Z","2025-04-21T10:33:39Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12596","0"
"2025-04-21T07:34:25Z","2025-04-21T10:34:25Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16964","0"
"2025-04-21T07:35:03Z","2025-04-21T10:35:03Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10308","0"
"2025-04-21T07:35:27Z","2025-04-21T10:35:27Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10740","0"
"2025-04-21T07:36:05Z","2025-04-21T10:36:05Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16636","0"
"2025-04-21T07:36:38Z","2025-04-21T10:36:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3544","0"
"2025-04-21T07:37:10Z","2025-04-21T10:37:10Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16576","0"
"2025-04-21T07:37:55Z","2025-04-21T10:37:55Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12688","0"
"2025-04-21T07:38:34Z","2025-04-21T10:38:34Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","2192","0"
"2025-04-21T07:39:13Z","2025-04-21T10:39:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","17260","0"
"2025-04-21T07:39:42Z","2025-04-21T10:39:42Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4124","0"
"2025-04-21T07:40:20Z","2025-04-21T10:40:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11200","0"
"2025-04-21T07:40:52Z","2025-04-21T10:40:52Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","7372","0"
"2025-04-21T07:41:27Z","2025-04-21T10:41:27Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5684","0"
"2025-04-21T07:42:00Z","2025-04-21T10:42:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13284","0"
"2025-04-21T07:42:38Z","2025-04-21T10:42:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16712","0"
"2025-04-21T07:43:13Z","2025-04-21T10:43:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11112","0"
"2025-04-21T07:43:48Z","2025-04-21T10:43:48Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13572","0"
"2025-04-21T07:44:18Z","2025-04-21T10:44:18Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","9608","0"
"2025-04-21T07:44:58Z","2025-04-21T10:44:58Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4468","0"
"2025-04-21T07:45:36Z","2025-04-21T10:45:36Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1440","0"
"2025-04-21T07:46:06Z","2025-04-21T10:46:06Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16532","0"
"2025-04-21T07:46:38Z","2025-04-21T10:46:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10052","0"
"2025-04-21T07:47:03Z","2025-04-21T10:47:03Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8576","0"
"2025-04-21T07:47:28Z","2025-04-21T10:47:28Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11208","0"
"2025-04-21T07:48:04Z","2025-04-21T10:48:04Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14340","0"
"2025-04-21T07:48:36Z","2025-04-21T10:48:36Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4932","0"
"2025-04-21T07:49:11Z","2025-04-21T10:49:11Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","9280","0"
"2025-04-21T07:49:47Z","2025-04-21T10:49:47Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16608","0"
"2025-04-21T07:50:17Z","2025-04-21T10:50:17Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8740","0"
"2025-04-21T07:50:51Z","2025-04-21T10:50:51Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16824","0"
"2025-04-21T07:51:27Z","2025-04-21T10:51:27Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5408","0"
"2025-04-21T07:52:00Z","2025-04-21T10:52:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15876","0"
"2025-04-21T07:52:31Z","2025-04-21T10:52:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13488","0"
"2025-04-21T07:52:59Z","2025-04-21T10:52:59Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14060","0"
"2025-04-21T07:53:30Z","2025-04-21T10:53:30Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16748","0"
"2025-04-21T07:54:13Z","2025-04-21T10:54:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12648","0"
"2025-04-21T07:54:39Z","2025-04-21T10:54:39Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1556","0"
"2025-04-21T07:55:20Z","2025-04-21T10:55:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16516","0"
"2025-04-21T07:56:00Z","2025-04-21T10:56:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1120","0"
"2025-04-21T07:56:30Z","2025-04-21T10:56:30Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14144","0"
"2025-04-21T07:56:56Z","2025-04-21T10:56:56Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3576","0"
"2025-04-21T07:57:42Z","2025-04-21T10:57:42Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8820","0"
"2025-04-21T07:58:20Z","2025-04-21T10:58:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16996","0"
"2025-04-21T07:58:57Z","2025-04-21T10:58:57Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4600","0"
"2025-04-21T07:59:34Z","2025-04-21T10:59:34Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16524","0"
"2025-04-21T08:00:11Z","2025-04-21T11:00:11Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15088","0"
"2025-04-21T08:00:51Z","2025-04-21T11:00:51Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4944","0"
"2025-04-21T08:01:18Z","2025-04-21T11:01:18Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","17364","0"
"2025-04-21T08:01:53Z","2025-04-21T11:01:53Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5788","0"
"2025-04-21T08:02:31Z","2025-04-21T11:02:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","7716","0"
"2025-04-21T08:03:04Z","2025-04-21T11:03:04Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1960","0"
"2025-04-21T08:03:38Z","2025-04-21T11:03:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8104","0"
"2025-04-21T08:04:21Z","2025-04-21T11:04:21Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15712","0"
"2025-04-21T08:04:47Z","2025-04-21T11:04:47Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6576","0"
"2025-04-21T08:05:18Z","2025-04-21T11:05:18Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16468","0"
"2025-04-21T08:05:50Z","2025-04-21T11:05:50Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13428","0"
"2025-04-21T08:06:21Z","2025-04-21T11:06:21Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10932","0"
"2025-04-21T08:06:54Z","2025-04-21T11:06:54Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8104","0"
"2025-04-21T08:07:31Z","2025-04-21T11:07:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13508","0"
"2025-04-21T08:08:10Z","2025-04-21T11:08:10Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16624","0"
